,,,duration,bytes
92006599,2021-12-23,AT&T Mobility,83701,2626604
92006599,2021-12-24,AT&T Mobility,75560,2452904
92006599,2021-12-25,AT&T Mobility,97148,3425522
92006599,2021-12-26,AT&T Mobility,75559,2645205
92006599,2021-12-27,AT&T Mobility,100747,3223257
92006599,2021-12-28,AT&T Mobility,75559,2646807
92006599,2021-12-29,AT&T Mobility,75560,2203085
92006599,2021-12-30,AT&T Mobility,68224,4434959
92006599,2021-12-30,"T-Mobile USA, Inc",21866,671563
92006599,2021-12-31,"T-Mobile USA, Inc",100746,3701171
92006599,2022-01-01,"T-Mobile USA, Inc",75559,2145968
92006599,2022-01-02,"T-Mobile USA, Inc",100747,3218687
92006599,2022-01-03,"T-Mobile USA, Inc",75559,2779899
92006599,2022-01-04,"T-Mobile USA, Inc",75560,2433437
92006599,2022-01-05,"T-Mobile USA, Inc",100746,3115232
92006599,2022-01-06,"T-Mobile USA, Inc",75560,2223312
92006599,2022-01-07,"T-Mobile USA, Inc",100746,3647573
92006599,2022-01-08,"T-Mobile USA, Inc",75560,2323177
92006599,2022-01-09,"T-Mobile USA, Inc",100746,3735674
92006599,2022-01-10,"T-Mobile USA, Inc",75559,2757864
92006599,2022-01-11,"T-Mobile USA, Inc",75560,2343589
92006599,2022-01-12,"T-Mobile USA, Inc",100746,3746779
92006599,2022-01-13,"T-Mobile USA, Inc",75560,2309573
92006599,2022-01-14,"T-Mobile USA, Inc",100250,74774583
92006599,2022-01-15,"T-Mobile USA, Inc",75560,2345875
92006599,2022-01-16,"T-Mobile USA, Inc",100746,3606743
92006599,2022-01-17,"T-Mobile USA, Inc",25187,786183
92006610,2021-11-25,"T-Mobile USA, Inc",75559,2325243
92006610,2021-11-26,"T-Mobile USA, Inc",100746,2701891
92006610,2021-11-27,"T-Mobile USA, Inc",75560,2115410
92006610,2021-11-28,"T-Mobile USA, Inc",100746,2749595
92006610,2021-11-29,"T-Mobile USA, Inc",75559,2140231
92006610,2021-11-30,"T-Mobile USA, Inc",75560,2049770
92006610,2021-12-01,AT&T Mobility,97321,2935511
92006610,2021-12-01,"T-Mobile USA, Inc",6916,164439
92006610,2021-12-02,AT&T Mobility,75559,2194228
92006610,2021-12-03,AT&T Mobility,100746,7125866
92006610,2021-12-04,AT&T Mobility,75560,4994310
92006610,2021-12-05,AT&T Mobility,94121,6219753
92006610,2021-12-06,AT&T Mobility,82186,4869965
92006610,2021-12-07,AT&T Mobility,75559,2485641
92006610,2021-12-08,AT&T Mobility,105607,2836655
92006610,2021-12-09,AT&T Mobility,75560,2054994
92006610,2021-12-10,AT&T Mobility,15976,493641
92006610,2021-12-10,"T-Mobile USA, Inc",75565,2133797
92006610,2021-12-11,"T-Mobile USA, Inc",75560,2115278
92006610,2021-12-12,"T-Mobile USA, Inc",100746,2849553
92006610,2021-12-13,"T-Mobile USA, Inc",75559,2103503
92006610,2021-12-14,"T-Mobile USA, Inc",100746,2835887
92006610,2021-12-15,"T-Mobile USA, Inc",75560,1990357
92006610,2021-12-16,"T-Mobile USA, Inc",83780,7211534
92006610,2021-12-17,"T-Mobile USA, Inc",80745,7707111
92006610,2021-12-18,"T-Mobile USA, Inc",100837,2664995
92006610,2021-12-19,"T-Mobile USA, Inc",75469,2123869
92006610,2021-12-20,"T-Mobile USA, Inc",100746,2820929
92006610,2021-12-21,AT&T Mobility,28436,705539
92006610,2021-12-21,"T-Mobile USA, Inc",36732,1225857
92006610,2021-12-22,AT&T Mobility,100746,2717628
92006610,2021-12-23,AT&T Mobility,82632,2216109
92006610,2021-12-24,AT&T Mobility,77893,2161270
92006610,2021-12-25,AT&T Mobility,93826,2506624
92006610,2021-12-26,AT&T Mobility,75559,2076247
92006610,2021-12-27,AT&T Mobility,92037,2349127
92006610,2021-12-28,AT&T Mobility,81029,2188459
92006610,2021-12-29,AT&T Mobility,100748,2679989
92006610,2021-12-30,AT&T Mobility,75560,2066819
92006610,2021-12-31,AT&T Mobility,83654,2250220
92006610,2022-01-01,AT&T Mobility,100891,2677626
92006610,2022-01-02,AT&T Mobility,77488,2174932
92006610,2022-01-03,AT&T Mobility,90536,62685322
92006610,2022-01-04,AT&T Mobility,99678,2617861
92006610,2022-01-05,AT&T Mobility,75559,1909546
92006610,2022-01-06,AT&T Mobility,74921,1917002
92006610,2022-01-07,AT&T Mobility,101025,2582516
92006610,2022-01-08,AT&T Mobility,70331,1770883
92006610,2022-01-09,AT&T Mobility,100746,2458040
92006610,2022-01-10,AT&T Mobility,88635,2144368
92006610,2022-01-11,AT&T Mobility,75559,1915898
92006610,2022-01-12,AT&T Mobility,103721,2675880
92006610,2022-01-13,AT&T Mobility,75559,1964873
92006610,2022-01-14,AT&T Mobility,83336,2179810
92006610,2022-01-15,AT&T Mobility,100746,2457125
92006610,2022-01-16,AT&T Mobility,66009,1718423
92006610,2022-01-17,AT&T Mobility,50373,1170281
92006615,2021-11-25,"T-Mobile USA, Inc",75559,14112
92006615,2021-11-26,"T-Mobile USA, Inc",100746,18816
92006615,2021-11-27,"T-Mobile USA, Inc",75559,22709
92006615,2021-11-28,"T-Mobile USA, Inc",100746,34683
92006615,2021-11-29,"T-Mobile USA, Inc",75559,14112
92006615,2021-11-30,"T-Mobile USA, Inc",100746,18816
92006615,2021-12-01,"T-Mobile USA, Inc",75559,15207
92006615,2021-12-02,"T-Mobile USA, Inc",100746,18648
92006615,2021-12-03,"T-Mobile USA, Inc",75559,64866
92006615,2021-12-04,"T-Mobile USA, Inc",75559,66427
92006615,2021-12-05,"T-Mobile USA, Inc",100746,25952
92006615,2021-12-06,"T-Mobile USA, Inc",75559,14112
92006615,2021-12-07,"T-Mobile USA, Inc",100746,18816
92006615,2021-12-08,"T-Mobile USA, Inc",75559,14112
92006615,2021-12-09,"T-Mobile USA, Inc",100746,18648
92006615,2021-12-10,"T-Mobile USA, Inc",75559,14112
92006615,2021-12-11,"T-Mobile USA, Inc",75559,14871
92006615,2021-12-12,"T-Mobile USA, Inc",100746,34889
92006615,2021-12-13,"T-Mobile USA, Inc",75560,16093
92006615,2021-12-14,"T-Mobile USA, Inc",100745,32702
92006615,2021-12-15,"T-Mobile USA, Inc",75559,14703
92006615,2021-12-16,"T-Mobile USA, Inc",100746,46588
92006615,2021-12-17,"T-Mobile USA, Inc",75559,22431
92006615,2021-12-18,"T-Mobile USA, Inc",75560,20655
92006615,2021-12-19,"T-Mobile USA, Inc",100745,74277
92006615,2021-12-20,"T-Mobile USA, Inc",75560,14112
92006615,2021-12-21,"T-Mobile USA, Inc",100745,21666
92006615,2021-12-22,"T-Mobile USA, Inc",75560,20656
92006615,2021-12-23,"T-Mobile USA, Inc",100745,29176
92006615,2021-12-24,"T-Mobile USA, Inc",75560,38685
92006615,2021-12-25,"T-Mobile USA, Inc",75640,14112
92006615,2021-12-26,"T-Mobile USA, Inc",100665,18816
92006615,2021-12-27,"T-Mobile USA, Inc",75559,15864
92006615,2021-12-28,"T-Mobile USA, Inc",100746,18816
92006615,2021-12-29,"T-Mobile USA, Inc",75559,14112
92006615,2021-12-30,"T-Mobile USA, Inc",100745,18816
92006615,2021-12-31,"T-Mobile USA, Inc",75560,15249
92006615,2022-01-01,"T-Mobile USA, Inc",75559,29086
92006615,2022-01-02,"T-Mobile USA, Inc",100746,18816
92006615,2022-01-03,"T-Mobile USA, Inc",75559,22499
92006615,2022-01-04,"T-Mobile USA, Inc",100746,32863
92006615,2022-01-05,"T-Mobile USA, Inc",75559,82614
92006615,2022-01-06,"T-Mobile USA, Inc",100746,39959
92006615,2022-01-07,"T-Mobile USA, Inc",75559,14112
92006615,2022-01-08,"T-Mobile USA, Inc",75559,14112
92006615,2022-01-09,"T-Mobile USA, Inc",100746,28916
92006615,2022-01-10,"T-Mobile USA, Inc",75559,45452
92006615,2022-01-11,"T-Mobile USA, Inc",100746,27215
92006615,2022-01-12,AT&T Mobility,75561,35863
92006615,2022-01-12,"T-Mobile USA, Inc",1640,336
92006615,2022-01-13,AT&T Mobility,100746,29918
92006615,2022-01-14,AT&T Mobility,75559,22812
92006615,2022-01-15,AT&T Mobility,75560,71772
92006615,2022-01-16,AT&T Mobility,100745,119905
92006615,2022-01-17,AT&T Mobility,25187,23279
92006621,2021-11-25,AT&T Mobility,100751,2892074
92006621,2021-11-26,AT&T Mobility,83417,2313936
92006621,2021-11-27,AT&T Mobility,75560,2121426
92006621,2021-11-28,AT&T Mobility,78393,2166210
92006621,2021-11-29,AT&T Mobility,94414,2704597
92006621,2021-11-30,AT&T Mobility,100745,2987985
92006621,2021-12-01,AT&T Mobility,64581,1788290
92006621,2021-12-02,AT&T Mobility,90791,5445797
92006621,2021-12-03,AT&T Mobility,19584,1665244
92006621,2021-12-03,"T-Mobile USA, Inc",72220,6071212
92006621,2021-12-04,"T-Mobile USA, Inc",75559,6373300
92006621,2021-12-05,"T-Mobile USA, Inc",100746,8702425
92006621,2021-12-06,"T-Mobile USA, Inc",75559,5664327
92006621,2021-12-07,"T-Mobile USA, Inc",100746,2832281
92006621,2021-12-08,"T-Mobile USA, Inc",90483,2489703
92006621,2021-12-09,"T-Mobile USA, Inc",75559,2306639
92006621,2021-12-10,"T-Mobile USA, Inc",75560,2128330
92006621,2021-12-11,"T-Mobile USA, Inc",100746,2809924
92006621,2021-12-12,"T-Mobile USA, Inc",75559,2299767
92006621,2021-12-13,"T-Mobile USA, Inc",100746,2873882
92006621,2021-12-14,"T-Mobile USA, Inc",75559,2185127
92006621,2021-12-15,"T-Mobile USA, Inc",100746,3226934
92006621,2021-12-16,"T-Mobile USA, Inc",75559,2499679
92006621,2021-12-17,"T-Mobile USA, Inc",75560,2548009
92006621,2021-12-18,"T-Mobile USA, Inc",100745,3251165
92006621,2021-12-19,"T-Mobile USA, Inc",75560,4648397
92006621,2021-12-20,"T-Mobile USA, Inc",100746,7278569
92006621,2021-12-21,"T-Mobile USA, Inc",75559,5241092
92006621,2021-12-22,"T-Mobile USA, Inc",100746,7397550
92006621,2021-12-23,"T-Mobile USA, Inc",75559,5265357
92006621,2021-12-24,"T-Mobile USA, Inc",75560,4616087
92006621,2021-12-25,"T-Mobile USA, Inc",97173,2793170
92006621,2021-12-26,"T-Mobile USA, Inc",75534,2560463
92006621,2021-12-27,"T-Mobile USA, Inc",100745,3252488
92006621,2021-12-28,"T-Mobile USA, Inc",75560,2666182
92006621,2021-12-29,"T-Mobile USA, Inc",97810,6131203
92006621,2021-12-30,"T-Mobile USA, Inc",75559,5295382
92006621,2021-12-31,"T-Mobile USA, Inc",100746,7206575
92006621,2022-01-01,"T-Mobile USA, Inc",75560,5514207
92006621,2022-01-02,AT&T Mobility,21766,933819
92006621,2022-01-02,"T-Mobile USA, Inc",68605,4877306
92006621,2022-01-03,AT&T Mobility,74831,62040007
92006621,2022-01-04,AT&T Mobility,90700,2497291
92006621,2022-01-05,AT&T Mobility,100325,2556471
92006621,2022-01-06,AT&T Mobility,80070,2099803
92006621,2022-01-07,AT&T Mobility,75631,1973830
92006621,2022-01-08,AT&T Mobility,94725,2555729
92006621,2022-01-09,AT&T Mobility,92306,2365418
92006621,2022-01-10,AT&T Mobility,75559,2009868
92006621,2022-01-11,AT&T Mobility,104455,2835237
92006621,2022-01-12,AT&T Mobility,65731,1603456
92006621,2022-01-13,AT&T Mobility,87850,2240611
92006621,2022-01-14,AT&T Mobility,88062,2336775
92006621,2022-01-15,AT&T Mobility,25186,621178
92006661,2021-11-25,AT&T Mobility,86414,0
92006661,2021-11-26,AT&T Mobility,86419,0
92006661,2021-11-27,AT&T Mobility,87003,0
92006661,2021-11-28,AT&T Mobility,86407,0
92006661,2021-11-29,AT&T Mobility,86415,0
92006661,2021-11-30,AT&T Mobility,69853,0
92006661,2021-12-01,AT&T Mobility,86424,0
92006661,2021-12-02,AT&T Mobility,86414,0
92006661,2021-12-03,AT&T Mobility,86418,0
92006661,2021-12-04,AT&T Mobility,86413,0
92006661,2021-12-05,AT&T Mobility,86409,0
92006661,2021-12-06,AT&T Mobility,86402,0
92006661,2021-12-07,AT&T Mobility,86403,0
92006661,2021-12-08,AT&T Mobility,49247,0
92006661,2021-12-08,"T-Mobile USA, Inc",43206,0
92006661,2021-12-09,AT&T Mobility,21764,990362
92006661,2021-12-09,"T-Mobile USA, Inc",59922,1429720
92006661,2021-12-10,AT&T Mobility,66541,2927846
92006661,2021-12-10,"T-Mobile USA, Inc",12415,470561
92006661,2021-12-11,AT&T Mobility,48078,1780984
92006661,2021-12-11,"T-Mobile USA, Inc",48118,2197640
92006661,2021-12-12,AT&T Mobility,29651,1109795
92006661,2021-12-12,"T-Mobile USA, Inc",36301,1610302
92006661,2021-12-13,AT&T Mobility,3206,120242
92006661,2021-12-13,"T-Mobile USA, Inc",100750,4775278
92006661,2021-12-14,"T-Mobile USA, Inc",74294,4176908
92006661,2021-12-15,AT&T Mobility,48382,2216296
92006661,2021-12-15,"T-Mobile USA, Inc",50377,3276065
92006661,2021-12-16,AT&T Mobility,12156,2939136
92006661,2021-12-16,"T-Mobile USA, Inc",56427,10731712
92006661,2021-12-17,AT&T Mobility,55911,12175945
92006661,2021-12-17,"T-Mobile USA, Inc",50376,6475107
92006661,2021-12-18,"T-Mobile USA, Inc",75560,3827863
92006661,2021-12-19,"T-Mobile USA, Inc",75559,4462554
92006661,2021-12-20,"T-Mobile USA, Inc",100746,6520703
92006661,2021-12-21,AT&T Mobility,977,123243
92006661,2021-12-21,"T-Mobile USA, Inc",82418,81654358
92006661,2021-12-22,"T-Mobile USA, Inc",75560,2647320
92006661,2021-12-23,AT&T Mobility,36514,1531562
92006661,2021-12-23,"T-Mobile USA, Inc",70244,2870506
92006661,2021-12-24,AT&T Mobility,65467,2847112
92006661,2021-12-25,AT&T Mobility,87069,3276928
92006661,2021-12-26,AT&T Mobility,61232,2245878
92006661,2021-12-26,"T-Mobile USA, Inc",25192,726447
92006661,2021-12-27,"T-Mobile USA, Inc",100746,3355469
92006661,2021-12-28,"T-Mobile USA, Inc",75559,2778836
92006661,2021-12-29,"T-Mobile USA, Inc",100746,3898198
92006661,2021-12-30,"T-Mobile USA, Inc",75559,2488802
92006661,2021-12-31,"T-Mobile USA, Inc",100746,3539149
92006661,2022-01-01,"T-Mobile USA, Inc",75560,2711909
92006661,2022-01-02,"T-Mobile USA, Inc",75559,2718562
92006661,2022-01-03,"T-Mobile USA, Inc",100746,3842183
92006661,2022-01-04,"T-Mobile USA, Inc",75560,2565493
92006661,2022-01-05,"T-Mobile USA, Inc",100746,3748005
92006661,2022-01-06,"T-Mobile USA, Inc",71331,2507483
92006661,2022-01-07,"T-Mobile USA, Inc",100746,3420772
92006661,2022-01-08,"T-Mobile USA, Inc",75560,2616900
92006661,2022-01-09,"T-Mobile USA, Inc",100745,4030905
92006661,2022-01-10,"T-Mobile USA, Inc",75560,2429097
92006661,2022-01-11,"T-Mobile USA, Inc",75559,2181606
92006661,2022-01-12,"T-Mobile USA, Inc",100746,3371561
92006661,2022-01-13,"T-Mobile USA, Inc",75560,2442925
92006661,2022-01-14,"T-Mobile USA, Inc",100746,3622972
92006661,2022-01-15,"T-Mobile USA, Inc",83652,3058501
92006661,2022-01-16,"T-Mobile USA, Inc",75559,2551762
92006661,2022-01-17,"T-Mobile USA, Inc",50373,1606188
92006667,2021-11-25,"T-Mobile USA, Inc",100746,3574216
92006667,2021-11-26,"T-Mobile USA, Inc",75559,2728884
92006667,2021-11-27,"T-Mobile USA, Inc",100746,3349383
92006667,2021-11-28,"T-Mobile USA, Inc",75560,2540144
92006667,2021-11-29,"T-Mobile USA, Inc",75559,2475501
92006667,2021-11-30,"T-Mobile USA, Inc",100746,3336383
92006667,2021-12-01,"T-Mobile USA, Inc",75559,3107989
92006667,2021-12-02,"T-Mobile USA, Inc",100746,4200873
92006667,2021-12-03,"T-Mobile USA, Inc",75560,2871419
92006667,2021-12-04,"T-Mobile USA, Inc",100746,4048699
92006667,2021-12-05,"T-Mobile USA, Inc",75559,2986090
92006667,2021-12-06,"T-Mobile USA, Inc",75559,3541012
92006667,2021-12-07,"T-Mobile USA, Inc",108378,3832173
92006667,2021-12-08,"T-Mobile USA, Inc",75559,2467172
92006667,2021-12-09,"T-Mobile USA, Inc",75560,2736943
92006667,2021-12-10,AT&T Mobility,21755,1108033
92006667,2021-12-10,"T-Mobile USA, Inc",78933,2605407
92006667,2021-12-11,AT&T Mobility,75559,3256074
92006667,2021-12-12,AT&T Mobility,99590,3651842
92006667,2021-12-13,AT&T Mobility,75560,3108869
92006667,2021-12-14,AT&T Mobility,87334,3179999
92006667,2021-12-15,AT&T Mobility,85308,2792423
92006667,2021-12-16,AT&T Mobility,98572,5654000
92006667,2021-12-17,AT&T Mobility,71727,7152318
92006667,2021-12-18,AT&T Mobility,93075,3282995
92006667,2021-12-19,AT&T Mobility,89596,3618446
92006667,2021-12-20,AT&T Mobility,74490,2673294
92006667,2021-12-21,AT&T Mobility,99396,3874959
92006667,2021-12-22,AT&T Mobility,84985,2873659
92006667,2021-12-23,AT&T Mobility,73719,3201118
92006667,2021-12-24,AT&T Mobility,95744,3374522
92006667,2021-12-25,AT&T Mobility,77334,2760272
92006667,2021-12-26,AT&T Mobility,107709,4492896
92006667,2021-12-27,AT&T Mobility,62505,2209835
92006667,2021-12-28,AT&T Mobility,93299,3223449
92006667,2021-12-29,AT&T Mobility,98203,3084822
92006667,2021-12-30,AT&T Mobility,78325,2799942
92006667,2021-12-31,AT&T Mobility,86289,2642398
92006667,2022-01-01,AT&T Mobility,88579,3021455
92006667,2022-01-02,AT&T Mobility,75559,2647284
92006667,2022-01-03,AT&T Mobility,102539,3528343
92006667,2022-01-04,AT&T Mobility,68762,2212827
92006667,2022-01-05,AT&T Mobility,100745,3159508
92006667,2022-01-06,AT&T Mobility,75560,2374127
92006667,2022-01-07,AT&T Mobility,89486,3043423
92006667,2022-01-08,AT&T Mobility,100746,3361214
92006667,2022-01-09,AT&T Mobility,75559,2264770
92006667,2022-01-10,AT&T Mobility,75560,2279548
92006667,2022-01-11,AT&T Mobility,90744,2849816
92006667,2022-01-12,AT&T Mobility,100746,2984303
92006667,2022-01-13,AT&T Mobility,75559,2250992
92006667,2022-01-14,AT&T Mobility,102914,59914491
92006667,2022-01-15,AT&T Mobility,75559,2117906
92006667,2022-01-16,AT&T Mobility,75560,1921924
92006667,2022-01-17,AT&T Mobility,39025,1168623
92006689,2021-11-25,AT&T Mobility,91677,19751
92006689,2021-11-26,AT&T Mobility,87638,16464
92006689,2021-11-27,AT&T Mobility,71381,20195
92006689,2021-11-28,AT&T Mobility,95667,27372
92006689,2021-11-29,AT&T Mobility,87455,17320
92006689,2021-11-30,AT&T Mobility,81189,19372
92006689,2021-12-01,AT&T Mobility,75059,95623
92006689,2021-12-02,AT&T Mobility,85977,19992
92006689,2021-12-03,AT&T Mobility,87881,23826
92006689,2021-12-04,AT&T Mobility,98221,24237
92006689,2021-12-05,AT&T Mobility,86886,17375
92006689,2021-12-06,AT&T Mobility,68268,20736
92006689,2021-12-07,AT&T Mobility,100671,20093
92006689,2021-12-08,AT&T Mobility,78408,109028
92006689,2021-12-09,AT&T Mobility,85123,25208
92006689,2021-12-10,AT&T Mobility,80250,13944
92006689,2021-12-11,AT&T Mobility,91336,19320
92006689,2021-12-12,AT&T Mobility,87277,21813
92006689,2021-12-13,AT&T Mobility,81203,15120
92006689,2021-12-14,AT&T Mobility,83540,15792
92006689,2021-12-14,"T-Mobile USA, Inc",14,0
92006689,2021-12-15,AT&T Mobility,37794,21834
92006689,2021-12-15,"T-Mobile USA, Inc",42692,87983
92006689,2021-12-16,AT&T Mobility,56249,16341
92006689,2021-12-16,"T-Mobile USA, Inc",31025,6216
92006689,2021-12-17,AT&T Mobility,75354,22799
92006689,2021-12-17,"T-Mobile USA, Inc",20524,4368
92006689,2021-12-18,AT&T Mobility,72046,22770
92006689,2021-12-19,AT&T Mobility,92717,32800
92006689,2021-12-19,"T-Mobile USA, Inc",13,0
92006689,2021-12-20,AT&T Mobility,74646,28406
92006689,2021-12-21,AT&T Mobility,82863,19702
92006689,2021-12-21,"T-Mobile USA, Inc",7,0
92006689,2021-12-22,AT&T Mobility,67882,98824
92006689,2021-12-23,AT&T Mobility,79385,19391
92006689,2021-12-23,"T-Mobile USA, Inc",62,0
92006689,2021-12-24,AT&T Mobility,80466,53681
92006689,2021-12-24,"T-Mobile USA, Inc",100,0
92006689,2021-12-25,AT&T Mobility,83085,15624
92006689,2021-12-26,AT&T Mobility,83122,17304
92006689,2021-12-27,AT&T Mobility,91910,19008
92006689,2021-12-28,AT&T Mobility,75559,14112
92006689,2021-12-29,AT&T Mobility,87755,56977
92006689,2021-12-30,AT&T Mobility,63533,12936
92006689,2021-12-30,"T-Mobile USA, Inc",218,0
92006689,2021-12-31,AT&T Mobility,64962,15281
92006689,2021-12-31,"T-Mobile USA, Inc",442,0
92006689,2022-01-01,AT&T Mobility,51006,9744
92006689,2022-01-01,"T-Mobile USA, Inc",5094,672
92006689,2022-01-02,AT&T Mobility,66016,14616
92006689,2022-01-02,"T-Mobile USA, Inc",14671,16704
92006689,2022-01-03,AT&T Mobility,76007,26331
92006689,2022-01-03,"T-Mobile USA, Inc",3477,840
92006689,2022-01-04,AT&T Mobility,85352,25561
92006689,2022-01-05,AT&T Mobility,49822,41234
92006689,2022-01-06,AT&T Mobility,15460,5903
92006689,2022-01-06,"T-Mobile USA, Inc",665,0
92006691,2021-11-25,"T-Mobile USA, Inc",75559,3421773
92006691,2021-11-26,"T-Mobile USA, Inc",75560,3418019
92006691,2021-11-27,"T-Mobile USA, Inc",100746,4122883
92006691,2021-11-28,"T-Mobile USA, Inc",75559,3022326
92006691,2021-11-29,"T-Mobile USA, Inc",100746,4003490
92006691,2021-11-30,"T-Mobile USA, Inc",75559,3047136
92006691,2021-12-01,"T-Mobile USA, Inc",100746,4060388
92006691,2021-12-02,"T-Mobile USA, Inc",75560,2936083
92006691,2021-12-03,"T-Mobile USA, Inc",75559,2743056
92006691,2021-12-04,"T-Mobile USA, Inc",100746,4288244
92006691,2021-12-05,"T-Mobile USA, Inc",75560,7618491
92006691,2021-12-06,AT&T Mobility,55908,4481426
92006691,2021-12-06,"T-Mobile USA, Inc",29823,3203485
92006691,2021-12-07,AT&T Mobility,83892,3041768
92006691,2021-12-08,AT&T Mobility,103369,4098174
92006691,2021-12-09,AT&T Mobility,87818,3388390
92006691,2021-12-10,AT&T Mobility,77746,2694656
92006691,2021-12-11,AT&T Mobility,86931,3137233
92006691,2021-12-12,AT&T Mobility,97315,4144612
92006691,2021-12-13,AT&T Mobility,84553,3502783
92006691,2021-12-14,AT&T Mobility,79303,3029065
92006691,2021-12-15,AT&T Mobility,89655,3464973
92006691,2021-12-16,AT&T Mobility,72817,12388825
92006691,2021-12-17,AT&T Mobility,106710,14149851
92006691,2021-12-18,AT&T Mobility,69062,2660466
92006691,2021-12-19,AT&T Mobility,96514,3494681
92006691,2021-12-20,AT&T Mobility,72967,2872150
92006691,2021-12-21,AT&T Mobility,84381,2805478
92006691,2021-12-22,AT&T Mobility,93894,63718778
92006691,2021-12-23,AT&T Mobility,82720,3308853
92006691,2021-12-24,AT&T Mobility,93390,3640077
92006691,2021-12-25,AT&T Mobility,77377,2780475
92006691,2021-12-26,AT&T Mobility,100289,3461663
92006691,2021-12-27,AT&T Mobility,92676,3224766
92006691,2021-12-28,AT&T Mobility,77024,2881144
92006691,2021-12-29,AT&T Mobility,93163,3079268
